Paper,JournalVolume
1894897,9048182182014
1629109,904792011976
1363958,9047650321989
1694133,9048005171992
1562280,9047863162009
1242577,9047478232001
1594060,9047906132003
1446795,904775632018
1372425,904765771993
1410664,9047713142010
1836460,9048140171994
1317652,9047596192012
1496567,9047795221995
1428136,9047720402013
1486968,904779291995
1937183,904820492015
1850052,9048155342018
1476425,9047790712015
1622925,9047918161983
1858743,9048163301999
1922351,9048192471998
1582840,9047893381996
1367651,9047652472018
1704473,9048017172010
1323985,904760151990
1912681,90481893392016
1607548,904790993-B2010
1629497,9047919342010
1230218,9047453292005
1400999,9047705772018
1409097,9047711121999
1436348,9047734331984
1883526,9048181422009
1626900,9047918342001
1644298,904794431996
1756031,9048068172001
1703676,9048015152016
1671078,9047974872010
1673180,904797822006
1681062,904799072017
1703033,904801352001
1741120,904805482003
1949772,904822312008
1629916,9047919372013
1634999,904792852012
1499014,904779820162016
1781148,90480881012016
1785082,904809032000
1268468,9047507221990
1888245,9048181392006
1492034,9047793442006
1686195,9047998192017
1385973,9047686382017
1912961,90481893132013
1714307,9048028202006
1949889,904822352011
1684072,9047996302015
1430113,9047727262007
1833773,9048137301996
1562345,9047863192012
1548469,9047850231997
1346799,904763011985
1395889,9047699701998
1956916,90482303532016
1946457,9048222382008
1355249,904763512010
1779099,9048087201992
1451134,9047763522012
1409598,904771111988
1411545,9047716292011
1280588,904752881991
1632849,9047924412012
1746159,9048062152001
1703017,9048013122008
1944369,904821819961996
1852583,9048157292017
1507853,9047808222018
1667366,9047971402012
1891372,9048182152011
1615753,9047909100-A2017
1264552,9047505152014
1851374,9048155302014
1711197,904802572013
1647090,904794581986
1361982,9047650311988
1414481,9047718782016
1975674,904825019991999
1743093,9048056232005
1465094,904777921991
1711043,9048025112017
1897719,9048182112007
1711212,9048025112017
1374260,9047657312017
1970790,904824252006
1326321,904760320132013
1311133,9047590152015
1574174,904788122009
1703254,9048013212017
1439506,9047737122010
1880809,9048176392015
1273514,904752322017
1356286,9047640162005
1894468,9048182112007
1458701,9047766202017
1369638,9047652372008
1382355,9047676211987
1671040,9047974862009
1667256,9047971452017
1283093,904753352000
1684781,904799712010
1943306,9048216322006
1813739,9048117602013
1903762,90481841202013
1296143,9047560322006
1351778,9047629262010
1739973,9048051162019
1734359,90480442862002
1369133,9047652392010
1577892,9047887152018
1373303,9047657202006
1966242,9048238232014
1578967,904788932013
1453198,9047764351995
1800852,904809782013
1566099,904786732002
1882209,9048181472014
1257477,9047497222004
1251248,9047488362012
1962834,9048234192003
1666588,9047970312000
1312164,9047592432016
1953048,904822761990
1811043,9048117512004
1418032,9047718131992
1245166,904748392016
1722603,9048043442003
1299667,904756662012
1294416,9047555172011
1280646,9047528151998
1727719,90480445542014
1251405,9047488252001
1615754,904790988-A2005
1638081,904793171977
1857178,9048162272016
1424301,9047719351987
1243526,9047479302018
1278026,90475272672014
1688817,904799941988
1941743,904821520032003
1291092,904754882007
1420891,9047719492001
1946575,9048222211992
1252184,9047489642015
1834581,9048139532014
1515277,9047814271996
1864885,9048164252006
1852213,9048157292017
1476508,9047790672011
1883511,9048181141981
1545457,9047847422011
1977021,9048251112005
1880866,9048176221998
1831023,9048135171997
1776126,9048085392013
1705270,9048018142013
1753450,9048066732013
1959103,90482321382017
1570762,9047875912011
1686738,9047998162014
1979338,9048256352013
1612451,904790995-D2012
1502241,9047803992010
1234347,9047461182013
1230048,9047453742018
1461909,9047773132014
1952147,9048226192004
1512722,9047813202011
1296561,9047560221998
1447351,904775782001
1236547,904746892014
1651409,904794971988
1903164,9048184791997
1963486,904823652011
1679852,9047986151991
1834521,9048139522013
1279505,9047528192002
1333260,9047616131994
1746168,9048062192005
1531927,9047836382010
1760302,9048069272008
1552170,9047855472012
1502185,90478031082012
1783879,904809062003
1515162,9047814251994
1589660,904790312015
1232426,904745842015
1977648,9048251152009
1373952,9047657252011
1560247,9047863192012
1349558,9047629272011
1372118,9047654362016
1601287,904790988-C2005
1674092,904798222003
1342147,9047629262010
1827385,904813352006
1504278,9047803922008
1624162,9047918301997
1436677,9047734531994
1817283,904812151999
1657715,9047958172015
1387864,9047686282007
1915722,90481893112011
1451867,9047764432003
1648638,9047945372015
1981494,9048259532000
1427996,904772072001
1611379,904790994-B2011
1482877,90477921712016
1553252,9047855522017
1752593,9048066152000
1740620,9048053152017
1299483,904756692015
1794469,9048092462009
1353395,9047629151999
1346041,9047629262010
1956254,90482303542017
1751708,9048066972017
1639609,9047933282014
1302663,9047573262004
1467751,9047780202007
1238029,904746882013
1444671,904774862010
1320311,9047596162009
1499178,904779820172017
1732832,90480442922003
1782100,9048088982016
1896605,9048182202016
1776708,9048085392013
1828271,9048134212015
1907484,90481893102010
1494750,9047795312004
1307343,904758320082008
1669128,9047971201997
1743828,9048056472017
1732645,9048044971992
1563672,904786452016
1946059,9048222312002
1826179,904813072009
1446283,904775572012
1236696,904746872012
1536142,9047837122015
1900023,9048184341983
1489160,9047792712008
1607540,904790994-B2011
1661491,904796132013
1309518,904758892017
1300171,904757062016
1242075,9047477222009
1243401,9047479242012
1744034,9048056412014
1855628,90481591682018
1680657,9047989942015
1559939,904786262012
1543128,9047845112008
1295840,904755822008
1738040,9048048222018
1533508,904783762009
1513518,9047814231992
1370045,9047653152011
1627264,9047918422009
1782365,90480881272018
1738539,9048048142010
1647757,9047945302008
1867471,9048167191977
1659082,9047959151991
1287981,9047540112003
1861612,9048163462015
1921504,9048192522003
1764630,9048074182011
1907447,90481893382015
1760935,9048069151996
1457004,9047764371997
1902949,90481831022012
1397388,9047699721999
1699049,9048009692013
1747593,9048066972017
1718410,904803692000
1366307,90476511092002
1961953,9048233342018
1518661,9047820151992
1760328,9048069171998
1822963,9048126292018
1488787,90477922772018
1258456,9047497182000
1449656,9047761262016
1448525,904775982016
1530531,9047835982010
1820126,9048125232010
1891244,9048182212017
1791912,90480921852019
1331963,9047615242000
1454351,9047764402000
6667497,904827399-301999
1284562,9047538522008
1854083,90481591152011
1472758,9047788432007
1717047,9048032112010
1361413,9047650582015
1748783,90480661022018
1251114,9047488342010
1416059,9047718262005
1265500,9047505172016
1600441,904790993-D2010
1469325,9047780222009
1665525,9047970412010
1495721,9047795221995
1257198,904749751987
1928625,9048195342014
1498462,9047795782017
1835913,9048140221999
1416146,90477181122018
1327320,9047604222016
1291576,9047549192014
1899056,90481841622019
1242619,9047478302008
1950522,9048223102017
1275888,90475273522019
1614249,904790989-A2006
1805338,904810652000
1705567,90480192582007
1949405,9048223102017
1565841,9047867132012
1753981,9048066732013
1927266,9048192492000
1528405,9047832191993
1699919,9048009772015
1255371,9047497232005
1343616,9047629292013
1946212,9048222141985
1370329,9047653212017
1934419,9048200562013
1739790,9048051102016
1436368,9047734291982
1917838,90481892382001
1864432,9048164282009
1470548,9047782102014
1300442,904757112000
1550905,9047855512016
1351267,9047629242008
1442137,904774222007
1844119,9048147242014
1843450,9048147572017
1756683,9048069282009
1314473,904759391991
1597659,904790991-C2008
1229042,904745292018
1271474,904751412007
1337376,9047618462014
1669716,9047974812004
1753916,9048066952017
1710862,9048024602012
1781027,9048088542010
1813749,9048117622015
1857084,904816111990
1444014,9047745492015
1725726,90480444482012
1277676,90475273212017
1632342,9047923402011
1341982,9047629242008
1955282,90482303492012
1345384,9047629302014
1550398,9047850322006
1483392,90477921692015
1805881,9048107121995
1933656,9048200502011
1576491,904788491994
1441981,904774262011
1301185,9047572572015
1618541,904790995-C2012
1562986,9047863122005
1718451,9048036102001
1916529,9048189441983
1569613,904787392012
1682549,9047993362013
1870137,9048171552002
1238808,9047469252005
1963735,9048236132019
1345665,9047629272011
1604829,9047909101-D2018
1475075,9047789212017
1591468,9047904492012
1441047,9047740112013
1484822,90477921692015
1285473,9047538351991
1841496,9048145752014
1748865,9048066832015
1480100,90477921452014
1830991,904813551985
1403232,9047708502016
1262453,904750172013
1977660,9048251102004
1434479,904773241996
1838857,9048143512017
1339038,9047620222013
1519334,9047820272004
1744787,904805882016
1604921,904790990-C2007
1591037,90479041202018
1241452,904747682017
1588253,9047899602009
1759129,9048069181999
1773569,9048079172018
1500107,9047800542018
1336161,9047618492017
1512493,9047812222014
1784482,9048090102007
1401403,9047705742018
1332426,9047615332009
1880132,9048176272003
1602686,904790995-A2012
1541084,904784242017
1946432,9048222382008
1329810,904760972015
1323542,9047602292014
1686429,9047998192017
1624781,9047918131980
1488643,90477922232017
1621720,9047918352002
1355508,904763672002
1611135,904790997-C2014
1939588,904820842003
1654030,9047951412007
1784924,9048090152012
1774409,9048080572008
1523231,904782532009
1660369,9047959381999
1414983,9047718161995
1497077,9047795111984
1574165,904788132010
1928989,9048196302005
1236143,904746872012
1812766,9048117532006
1278060,90475272902015
1556882,9047859882007
1608304,9047909100-C2017
1277053,90475272982016
1582115,9047893411999
1656414,904795621991
1950248,904822382014
1788128,9048092322006
1603732,904790990-D2007
1383629,9047681232009
1970097,9048240172012
1449545,9047761232013
1794250,90480921252016
1479777,90477922662017
1371687,9047654352015
1778746,9048087322004
1911737,90481893102010
1320971,9047596202013
1278773,90475273182017
1706904,90480192892013
1519634,9047821112012
1512094,9047811452012
1829310,9048134252019
1453308,9047764351995
1922054,9048192582009
1676236,9047985352016
1837854,904814071984
1774298,9048080542007
1684396,904799792018
1915297,90481893112011
1759329,9048069282009
1956099,90482303512014
1683689,9047996272012
1570036,904787392012
1562031,9047863242017
1454599,9047763512011
1481329,9047792191998
1892790,9048182192015
1583201,9047894231981
1231157,9047453502014
1784874,904809062003
1399900,904770551986
1332831,9047616352016
1488523,9047792732010
1627643,9047918462013
1674435,904798432002
1756834,904806991990
1575002,9047884162001
1385640,9047686191998
1671721,9047974892012
1761293,9048069382019
1526155,9047832231997
1382227,9047676422008
1662903,9047964132005
1513775,9047814251994
1799450,9048095112000
1786101,9048091332015
1545453,9047847392008
1607206,904790997-D2014
1754801,9048068272011
1571061,9047875632005
1754516,9048066642012
1261337,9047497161998
1835295,9048139442005
1376385,9047660382010
1898599,9048183882003
1862537,9048164362017
1615829,904790991-B2008
1512372,9047812192011
1794138,9048092292006
1647144,9047945392017
1351409,9047629282012
1592957,9047906202010
1574945,9047884162001
1651455,9047949231997
1396759,9047699742000
1807260,9048111311991
1797542,9048092742013
1573600,9047879162013
1474879,904778911997
1367900,9047652362007
1721464,9048043962017
1265722,9047505172016
1716901,9048031122012
1362166,9047650592016
1289605,9047539252017
1287506,9047539232015
1726500,90480441781997
1410074,904771111988
1339732,904762212011
1367755,9047652462017
1900911,9048184912000
1645368,9047945171995
1821491,9048125312018
1664260,9047970482017
1917615,9048189681988
1470104,9047780232010
1808242,904811492001
1859895,9048163372006
1235709,9047465452017
1245336,904748362013
1964562,904823761991
1828065,904813421996
1319324,9047596222015
1536599,9047837132016
1760060,904806941985
1748788,9048066252003
1917806,9048189231978
1520016,904782292007
1514763,9047814271996
1441351,9047740132015
1395650,9047699782002
1346539,9047629302014
1960785,904823521986
1845195,9048147112011
1420105,9047718702016
1800243,904809541992
1925582,9048192542005
1655336,9047955132012
1730215,90480444132012
1729405,90480443082003
1444928,9047749272018
1467086,9047780252012
1647870,9047945292007
1309028,904758832011
1900286,9048184531990
1597524,904790998-D2015
1645707,9047945232001
1659063,90479591362015
1287306,9047541202012
1593940,9047906112001
1921254,9048192602011
1914113,9048189501984
1256412,9047497131995
1947208,9048222151986
1929223,9048196352010
1663383,904796482000
1269940,904750771975
1883671,9048181452012
1888143,9048181442011
1431452,904772872010
1367319,90476511122005
1336848,9047618482016
1522782,9047823282009
1317673,9047596212014
1885439,9048181432010
1936261,9048203612011
1296409,9047560131989
1248234,9047485232013
1655529,9047957612010
1907806,90481893092009
1959741,9048233352019
1301854,9047572512009
1638721,9047933292015
1847326,9048147112011
1275424,90475272342010
1654962,9047954152007
1917533,90481891731997
1878208,90481751102003
1438306,9047737122010
1452780,9047763542014
1790766,9048092632012
1458430,904776692006
1961681,9048233322016
1957182,90482303472010
1552675,9047855512016
1962579,9048233292013
1729872,90480442332000
1747166,9048066642012
1768124,9048077342015
1550935,9047855472012
1879403,90481751552015
1249337,9047486472018
1423201,9047719482000
1529802,90478351012013
1539026,9047840162004
1648049,9047945402018
1519304,9047820262003
1391520,9047692152018
1247708,9047484141988
1389463,9047686201999
1566458,9047867132012
1596638,904790720162016
1702265,9048012282007
1514184,9047814332002
1855415,90481591222014
1933612,9048200502011
1734068,90480443772007
