Paper,ConferenceEdition
1137923,9046715102005
238039,9047448abs/1602.087392016
381424,9047448abs/1504.010192015
851779,9047114201972
469542,9047448abs/1510.067992015
1198891,9047448abs/1204.19572012
592266,9047242412018
670787,9047202151988
891857,9047448abs/cs/05030062005
543948,9047448abs/1504.074602015
605232,9046904411996
962280,9047448abs/1305.22692013
1052552,9047448abs/1704.067422017
418702,9047329172004
937978,9047448abs/1810.046702018
110676,9047448abs/1804.076722018
454765,9046968742003
275615,9046963702013
815129,9047448abs/1403.53552014
525542,9047448abs/1703.089022017
355248,90474173962017
828115,9047448abs/1503.025702015
895344,9047448abs/1805.103902018
418801,9047448abs/1810.033822018
375615,9047448abs/1901.028262019
262837,9047431462016
1105941,9046856602014
1166098,9047448abs/1811.015582018
97444,9047448abs/1602.067462016
565472,904669452005
96634,904699092018
475139,9047448abs/1711.086812017
1012415,9047448abs/1901.082712019
278779,9047448abs/1306.39142013
709508,904736331996
59191,9047448abs/1711.067032017
50106,904738942012
735949,9047120202011
86598,9047448abs/1205.21072012
814095,9047374752017
126773,904727810591988
652098,9047448abs/1011.60572010
789707,9046903732017
964955,9047448abs/1208.13292012
134173,9047448abs/1607.007142016
1216784,9047448abs/0802.30482008
97260,9047448abs/1805.120482018
672466,9046968972011
435319,9047448abs/1501.043942015
160617,9047448abs/1807.025672018
645456,9047448abs/1408.14312014
94351,9047285801998
368927,9047409112009
100074,9047290142002
1078473,9047448abs/1111.14142011
786686,9047448abs/1812.070242018
605000,9047448abs/1411.01582014
573529,9047448abs/1507.030452015
1155885,9046721442017
317785,9047448abs/1609.017552016
968124,9047448abs/1806.085482018
617297,9047448abs/1510.062312015
980046,904727823011998
1143971,9047448abs/1506.023692015
1185733,90468742292015
344245,90473641062006
976009,904727841602005
738885,9047448abs/1810.121252018
1050151,9047448abs/1807.020202018
657036,904727834802003
1073318,9047448abs/1006.59112010
919131,90468742522017
1025850,9047448abs/1406.78242014
783852,9047307272012
564000,904724141970
856703,9047448abs/0902.21372009
950122,9047448abs/1605.062422016
699243,9047448abs/1503.032442015
773553,9047448abs/1212.58822012
175183,9047448abs/1211.69712012
853513,9047448abs/1710.098342017
98526,904664091999
414019,9047448abs/1810.113192018
622441,9047448abs/1702.013152017
248185,9047448abs/1003.33302010
1067642,9047448abs/1801.009062018
1039067,9047448abs/1704.065282017
222945,9047448abs/1707.094282017
590034,9047448abs/1807.118302018
94382,904703452010
354802,9046903712016
696912,9047448abs/1609.056322016
1114561,9047448abs/1404.00242014
1066107,9047448abs/1706.100602017
1012291,9047448abs/1012.00962010
799868,90465391362017
1173725,9047109532004
239933,9047448abs/1511.039082015
327008,904654092013
111437,9047448abs/1302.20822013
1094887,9046528512003
1022164,9046858142008
318910,9047242402018
1068543,9047448abs/1109.38432011
700546,9047448abs/1107.53492011
962644,9047448abs/1606.041892016
931220,9047448abs/1807.034862018
1023145,9047448abs/1811.127842018
585642,9047041262014
1142649,9047448abs/1503.076192015
248152,9047448abs/1610.011402016
141306,9047114571983
535966,9047448cs.IT/04070042004
768007,9047448abs/1711.067652017
358048,9047448abs/1102.15022011
297739,9047448abs/1503.071702015
590734,9047448abs/0906.51062009
60493,9047448abs/1209.05722012
789711,9047448abs/1901.030972019
1121567,9047448abs/1704.075052017
1168584,9047448abs/1803.026322018
10309,904719641991
829064,9047448abs/1508.038812015
488715,9047448abs/1711.005992017
233452,9047448abs/1210.05762012
722810,904697312006
225420,9047448abs/1004.37142010
818518,9046597231999
682029,9046566522015
234507,90466221262001
476687,9047448abs/1502.066012015
585317,9047448abs/1712.034612017
139134,9046893392008
801211,9047448abs/1512.074372015
1224373,9047448abs/1609.041972016
538613,90473232712015
743316,904706192003
566652,9047088792016
205942,9046820101999
162762,9047227161998
191560,9047448abs/1111.05702011
143530,904716652017
1055386,904665791998
960093,904718941994
838801,9047448abs/1512.064922015
861327,9047448abs/1211.31482012
825437,9047448abs/1802.035422018
978518,904711421959
350673,90470461532006
576087,9047448abs/1509.082512015
874867,90468121082001
439721,9047448abs/1808.107012018
48694,904682861996
475582,90472788171982
1083052,90466221442005
445110,9047448abs/1311.55522013
254648,9047448abs/1805.031032018
60556,9047448abs/1011.30982010
951780,9047448abs/1310.55512013
957955,9047448abs/1302.19132013
738714,904706541984
735324,904702351991
962919,9047448cs.LO/04111002004
1169117,9047448abs/1611.102882016
1155092,9047448abs/1604.082262016
639356,9047448abs/1103.03982011
233396,9047448abs/1407.82492014
978349,9046528962018
364805,9047448abs/1807.018422018
582465,90470641062017
941082,9046703432002
467036,9047448abs/1608.074862016
31046,9047448abs/1810.058652018
1111334,904692262010
787672,9047448abs/1812.046162018
1104753,9047448abs/1012.20032010
744568,9047448abs/0906.37722009
1143938,9047364701995
903087,9047448abs/1709.078172017
886962,9046781112000
179509,9047448abs/1307.70582013
708743,904727850232007
471997,9047448abs/1203.55722012
449407,9046693182012
641882,9047448abs/1108.62902011
26756,9047448abs/1605.030462016
1029614,90471152422015
423858,9046997552009
825512,9047448abs/1011.35502010
228995,9046822142006
702557,904714631987
519510,9047448abs/1808.107852018
535694,9046702582016
716624,9047448abs/1802.048762018
1185474,9047448abs/1509.060482015
742629,9047448abs/1103.36932011
3471,9047448abs/1901.091842019
374913,9047448abs/0810.44402008
1137753,9047448abs/1308.36572013
82367,9047448abs/1403.16002014
734213,904740442012
1168268,9047448abs/1809.035412018
715493,90468121822011
675343,9047448abs/1611.002182016
555216,9047448abs/1203.61222012
856149,9047448abs/1305.58292013
555943,9047063472016
107573,9047448abs/1607.079872016
232072,9047448abs/1712.018672017
1027316,9047448abs/1807.078682018
147739,9047448abs/1607.022592016
837535,9047448abs/1207.10672012
1189340,9047448abs/cs/05100872005
512765,9047448abs/1810.046352018
251666,9047448abs/1602.032662016
1109074,9047448abs/1102.29152011
106243,9047064792015
840787,9047448abs/1702.019612017
263245,9047448abs/1802.083342018
922762,9047278751970
425392,9047448abs/1405.19162014
176010,9047448abs/1303.41642013
644813,9047448abs/1803.031862018
670203,9047448abs/1701.017372017
209692,9047448abs/1303.60202013
60573,9047448abs/1305.67572013
24208,9047448abs/1707.061222017
948199,9047448abs/1603.034952016
752090,9047448abs/0802.30672008
525753,9047448abs/1809.071312018
130511,9047088352004
882268,9047448abs/1711.029272017
1062497,90472081132018
166230,9047448abs/1509.093132015
908716,9047448abs/1604.022452016
162510,9047448abs/1211.57872012
128630,9047283282018
1163010,9046556132005
62363,9047448abs/1806.111662018
291805,9047448abs/1804.058902018
566039,9046601532018
29079,9047448abs/1203.35352012
993588,9047448abs/1702.078352017
684422,904727857612010
149282,9047448abs/1408.05172014
823283,904727860462010
261823,9047448abs/1709.010552017
912184,9047448abs/1308.66972013
905599,9047262212007
327618,9047448abs/1512.005472015
816419,9046939692015
361960,9047448abs/1009.04482010
1082064,904691522016
99925,9047448abs/1603.053102016
1103821,904680620102010
798202,9047448abs/cs/07030152007
890468,9047448abs/1504.083522015
1149495,90472786851975
461635,9047448abs/cs/04120492004
726154,90473421312003
146974,9047448abs/0907.22522009
264488,9047448abs/1701.072042017
504176,9047448abs/1808.071822018
529982,9047448abs/0905.10452009
874710,9047448abs/1208.30242012
1129108,9047448abs/1509.027632015
609717,9047448abs/1801.023182018
378524,9046717152016
659124,9047448abs/1709.098992017
421150,9047448abs/1705.042672017
746466,9046773222016
1220477,9047448abs/1203.17542012
103332,9047342201988
123634,9047448abs/1611.031832016
1130208,9047448abs/1812.011062018
556650,9047342351992
483404,9047448abs/1701.051662017
723742,9047448abs/1810.080702018
1185163,9047448abs/1704.046412017
643671,9046725122009
1050738,9047368222012
391842,9047448abs/1607.003152016
751020,9047448abs/1410.59192014
146355,9047448cs.CG/00070422000
121260,9047448abs/1209.41152012
413681,9047448abs/1901.064072019
797608,9047209321998
408173,9047448abs/1207.16192012
692734,9047448abs/1509.088802015
408222,9047448abs/1711.062522017
29494,904696931960
153025,9047448abs/1809.076742018
439411,90472411002019
1060712,9047448abs/1708.012462017
678091,9047417651992
14961,9047448abs/1506.026492015
396889,90468122482017
364791,9046601352009
979650,9047017862002
94653,9047448abs/1301.32232013
600970,9047448abs/1308.19412013
573760,9047448abs/1701.073812017
910095,9047448abs/1812.020082018
959497,904674622014
791083,9047448abs/1812.103452018
471881,9047448abs/1610.066592016
661291,9047448abs/1409.35302014
673457,9047448abs/1704.017332017
306326,9047448abs/1708.021822017
1178853,9047275232002
915706,9047448abs/1509.059092015
1114573,9047448abs/1312.31982013
183516,9047448abs/1803.003102018
920415,9047448cs.OH/04100332004
44377,90474171902012
5620,9047359402018
682685,9047448abs/1705.055892017
980182,9047448abs/1705.040692017
849742,9047448abs/1509.066892015
418127,9047448abs/1805.003612018
1074051,9047448abs/1507.006042015
865880,9047448abs/1712.091332017
87442,9047448abs/1812.108622018
291958,9047448abs/0801.36902008
961194,9047448abs/1806.098342018
159314,9047448abs/0805.21992008
106449,90470461612006
836482,9047286652003
1012942,9047448abs/1603.002262016
157227,9046997542009
726193,9047448abs/1801.036442018
346267,9047448abs/1808.084062018
237434,9047448abs/1804.001042018
914088,9047448abs/1611.042262016
910223,9047448abs/1211.29722012
855421,9046964202004
583015,9047448abs/1708.027212017
405469,9047448abs/1408.12652014
534238,9047448abs/1807.048762018
1139889,9047448abs/1402.20972014
1071634,9046580371987
610514,9047448abs/1810.128192018
825710,90469923082017
587759,9047448abs/1408.00342014
1159613,90474172752014
903406,9047448cs.CE/03070642003
435439,9046790422015
373253,9047448abs/1807.112892018
1017992,9047448abs/1711.063692017
979179,9046868922018
80628,9047448abs/1103.25442011
913760,9046974162013
479895,904727852972008
587557,9047448abs/1712.100542017
220802,9047448abs/1003.13192010
749192,9047448abs/1004.18302010
857638,9047448abs/1701.083122017
480589,9047448abs/1310.27432013
1119627,904660220102010
938015,9046914282018
917568,9047448abs/1406.76422014
514364,9047448abs/1403.05432014
626779,9047448abs/1602.090702016
740167,9046812511994
692511,9047205292013
593922,9047448abs/1203.37062012
979804,9047448abs/1709.060412017
1114567,904727840252005
656425,9047448abs/1711.078392017
1013270,9047448abs/1711.073622017
89377,9047448abs/1503.072242015
55012,9047448abs/0901.36202009
15746,90474172962015
218825,9047448abs/1509.032542015
628399,9047448abs/1712.017342017
1169291,9047448abs/1609.051432016
308511,9047448abs/cs/06120452006
918251,9047448abs/1406.56902014
311320,9047448abs/1012.58152010
464214,9047448abs/1501.011442015
169855,9047448abs/1708.064252017
514402,9047448abs/1812.014992018
946694,9047417211980
199593,9047448abs/1203.29992012
976609,9047448abs/1806.059992018
646516,904702020162016
1057757,9047448abs/1701.032052017
441708,9047448abs/1305.40772013
1018510,9047448abs/1706.034492017
1227983,9047450471999
365231,9046791852012
14063,9047448abs/1507.072072015
691432,9046601121998
280931,9047448abs/1102.00722011
104058,9047448abs/1806.039252018
105925,9047448abs/1312.10372013
145425,9046528842017
127143,9047448abs/1810.072732018
1099138,904696562014
1102575,9047448abs/1805.033002018
780023,9047448abs/1409.66182014
57570,904731020082008
530514,9047448abs/1201.27602012
1071492,904685631988
311702,9047448abs/1812.103892018
1137285,9047448abs/1605.032612016
1105997,9047448abs/1810.103372018
687173,9047448abs/1602.002522016
475910,9047448abs/1804.044692018
532500,9047092792010
212686,9047448abs/1503.084982015
276814,9047448abs/1606.086602016
969659,9047448abs/1304.09542013
1105550,9047448abs/1504.049132015
31169,9047448abs/1503.001902015
923641,9046997241999
208020,90468121402005
173385,9047145162002
254880,9047448abs/1211.43712012
751851,9047448abs/1611.092382016
727952,9047448abs/1806.093172018
629441,9046750832016
971233,904718220112011
223844,9047448abs/1303.12472013
183949,9047364912002
540572,9047448abs/1602.026012016
500947,9047198652018
345051,
269584,
974659,
739224,
1207429,
59842,
955899,
286462,
318520,
264314,
1137783,
257010,
331848,
417079,
609408,
642188,
843447,
987124,
416014,
691138,
262590,
1166693,
1143815,
1039914,
125884,
71363,
164486,
1028982,
279446,
690951,
135933,
75334,
688874,
274120,
994904,
647856,
126868,
849926,
285602,
55883,
49696,
95605,
284395,
653469,
878369,
552705,
611619,
66565,
1112837,
1044179,
956166,
540630,
476795,
100668,
1734636,
319103,
1194838,
637644,
836111,
473724,
879240,
632287,
30443,
1095694,
294962,
163674,
780201,
877420,
586712,
894760,
565969,
828016,
152223,
801210,
1125559,
809855,
390564,
179269,
642633,
530697,
85471,
952246,
154990,
663781,
817634,
954605,
1175732,
22832,
429863,
664239,
425151,
185114,
103998,
1181132,
338719,
136513,
105917,
270621,
378999,
180631,
191690,
622505,
307933,
504273,
1006279,
191280,
1091520,
1126631,
684380,
523018,
934585,
867443,
899799,
664737,
759948,
472662,
810381,
1081449,
976977,
627160,
15696,
397173,
467636,
711655,
448432,
731385,
931021,
154782,
966784,
1169578,
393308,
1068946,
894912,
897357,
609957,
756877,
691529,
408570,
372629,
830326,
814124,
575495,
37840,
1045945,
368770,
931678,
503948,
758749,
974678,
890632,
173554,
885052,
743204,
805334,
225012,
838646,
219202,
71395,
441393,
586427,
1017587,
668557,
795450,
122240,
757009,
264859,
530926,
531797,
1224969,
396312,
100245,
663466,
190506,
829436,
674900,
1203971,
1024524,
275621,
827286,
553700,
1061521,
844618,
622781,
711726,
389596,
15749,
985346,
170050,
967906,
167907,
204271,
367615,
1197024,
1050484,
684463,
371751,
1169531,
1146006,
1036143,
153466,
305614,
1135787,
680181,
800225,
97993,
596582,
1080431,
341362,
610416,
46985,
467182,
616609,
46278,
48656,
399185,
282743,
587981,
662789,
948829,
97472,
540162,
615664,
649930,
1165570,
340146,
453833,
985188,
322683,
863106,
810242,
1119208,
303907,
301440,
164040,
553857,
705908,
521800,
872564,
731085,
635181,
461242,
349655,
621356,
26801,
577241,
38250,
1123354,
227104,
774006,
612388,
987817,
664104,
844838,
69497,
1145664,
486345,
978574,
157079,
359834,
1162675,
450792,
783095,
948181,
718382,
240632,
890215,
820922,
936285,
593909,
59024,
374503,
502561,
659889,
925929,
817359,
270483,
348421,
11754,
272763,
431471,
1200627,
53100,
1207430,
199752,
753316,
484270,
788577,
1127652,
706179,
1016751,
777380,
95669,
477363,
59795,
1100070,
606334,
1095944,
1094455,
227595,
158245,
1145466,
57853,
136080,
409322,
334779,
764201,
347262,
1132022,
898728,
262174,
868292,
857077,
1128041,
783084,
1002905,
1114796,
876724,
166005,
873352,
597946,
1103120,
698402,
1193690,
112343,
478080,
898732,
389533,
916273,
792849,
1075698,
344434,
930232,
1127621,
101667,
1096128,
1026628,
2920,
425355,
46257,
998097,
1178679,
838195,
466473,
81422,
316067,
4939,
1127276,
827201,
1170812,
61647,
177848,
607957,
888408,
210243,
87780,
360058,
811255,
849832,
1167661,
383306,
132144,
660306,
227599,
1162983,
99566,
293108,
170553,
1155300,
865719,
783531,
274414,
1118035,
566019,
234203,
1188690,
226476,
754337,
103109,
129254,
829642,
484455,
1153862,
772900,
488603,
330723,
783647,
1068724,
900797,
1003156,
1018037,
31856,
1215610,
1104287,
545622,
537802,
602991,
1462408,
71033,
1024846,
1113209,
1023944,
376585,
972464,
193765,
1099053,
960523,
201681,
528902,
432040,
1213054,
154916,
690469,
